,Date,Bonds_10year,BON_Returns_Rolling_Std
4881,1999-07-13,-0.5069043873448642,1.2083455215231627
4882,1999-07-14,0.5094869992972484,1.2095224539522447
4883,1999-07-15,-0.2097535395909844,1.2054859293505271
4884,1999-07-16,-0.6656156945174185,1.2083276490703754
4885,1999-07-19,-0.37030506083582937,1.1773796330254802
4886,1999-07-20,-0.3716814159292148,1.1749623135472875
4887,1999-07-21,0.3730680405045428,1.1742938894626527
4888,1999-07-22,2.1061946902654727,1.2019947721041666
4889,1999-07-23,1.0400416016640657,1.2087575743574033
4890,1999-07-26,0.29164522216504896,1.121621399879688
4891,1999-07-27,-0.8039685254875084,0.9879453407470341
4892,1999-07-28,-0.22417658216935527,0.9828523889492762
4893,1999-07-29,1.3307984790874583,0.9991528711004369
4894,1999-07-30,0.7504690431519689,0.9872650382713409
4895,1999-08-02,0.06771626883357308,0.9860318821392015
